geo_hash,zone, rel_nfnv_prod_count,fnv_prod_count,prod_count,stores_count,sub_cat_count
tdr1ngv,Zone 12 - Bangalore,434,131,4914,3,166
tdr1ngw,Zone 12 - Bangalore,474,132,5415,4,169
tdr1ngx,Zone 12 - Bangalore,474,132,5415,4,169
tdr1ngy,Zone 12 - Bangalore,434,131,4914,3,166
tdr1ngz,Zone 12 - Bangalore,434,131,4914,3,166
tdr1nh0,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nh1,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nh2,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nh3,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nh6,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nh7,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nh8,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nh9,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nhb,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nhc,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nhd,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nhe,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nhf,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nhg,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nhk,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nhs,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nht,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nhu,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nhv,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nhw,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nhy,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nhz,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nj0,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nj1,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nj2,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nj3,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nj4,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nj5,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nj6,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nj7,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nj8,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nj9,Zone 13 - Bangalore,531,179,6168,3,184
tdr1njb,Zone 13 - Bangalore,531,179,6168,3,184
tdr1njc,Zone 13 - Bangalore,531,179,6168,3,184
tdr1njd,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nje,Zone 13 - Bangalore,531,179,6168,3,184
tdr1njf,Zone 13 - Bangalore,531,179,6168,3,184
tdr1njg,Zone 13 - Bangalore,531,179,6168,3,184
tdr1njh,Zone 13 - Bangalore,531,179,6168,3,184
tdr1njj,Zone 13 - Bangalore,531,179,6168,3,184
tdr1njk,Zone 13 - Bangalore,531,179,6168,3,184
tdr1njm,Zone 13 - Bangalore,518,159,5909,2,182
tdr1njn,Zone 13 - Bangalore,518,159,5909,2,182
tdr1njp,Zone 13 - Bangalore,518,159,5909,2,182
tdr1njq,Zone 13 - Bangalore,518,159,5909,2,182
tdr1njr,Zone 13 - Bangalore,518,159,5909,2,182
tdr1njs,Zone 13 - Bangalore,531,179,6168,3,184
tdr1njt,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nju,Zone 13 - Bangalore,518,159,5909,2,182
tdr1njv,Zone 13 - Bangalore,518,159,5909,2,182
tdr1njw,Zone 13 - Bangalore,518,159,5909,2,182
tdr1njx,Zone 13 - Bangalore,518,159,5909,2,182
tdr1njy,Zone 13 - Bangalore,518,159,5909,2,182
tdr1njz,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nm0,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nm2,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nm3,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nm6,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nm8,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nm9,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nmb,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nmc,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nmd,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nme,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nmf,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nmg,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nmu,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nmv,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nn0,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nn1,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nn2,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nn3,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nn4,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nn5,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nn6,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nn7,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nn8,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nn9,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nnb,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nnc,Zone 13 - Bangalore,531,179,6168,3,184
tdr1nnd,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nne,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nnf,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nng,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nnh,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nnj,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nnk,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nnm,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nnn,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nnp,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nnq,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nnr,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nns,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nnt,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nnu,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nnv,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nnw,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nnx,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nny,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nnz,Zone 13 - Bangalore,518,159,5909,2,182
tdr1np0,Zone 13 - Bangalore,530,179,6090,3,177
tdr1np1,Zone 13 - Bangalore,530,179,6090,3,177
tdr1np2,Zone 13 - Bangalore,530,179,6090,3,177
tdr1np3,Zone 13 - Bangalore,530,179,6090,3,177
tdr1np4,Zone 13 - Bangalore,530,179,6090,3,177
tdr1np5,Zone 13 - Bangalore,530,179,6090,3,177
tdr1np6,Zone 13 - Bangalore,530,179,6090,3,177
tdr1np7,Zone 13 - Bangalore,530,179,6090,3,177
tdr1np8,Zone 13 - Bangalore,530,179,6090,3,177
tdr1np9,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npb,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npc,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npd,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npe,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npf,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npg,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nph,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npj,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npk,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npm,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npn,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npp,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npq,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npr,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nps,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npt,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npu,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npv,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npw,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npx,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npy,Zone 13 - Bangalore,530,179,6090,3,177
tdr1npz,Zone 13 - Bangalore,530,179,6090,3,177
tdr1nq0,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nq1,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nq2,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nq3,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nq4,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nq5,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nq6,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nq7,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nq8,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nq9,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nqb,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nqc,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nqd,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nqe,Zone 13 - Bangalore,518,159,5909,2,182
tdr1nqf,Zone 13 - Bangalore,518,159,5909,2,182
