"product_id","vertical_id","bar_code","brand","name","variety","quantity","quantity_qualifier","packaged_quantity","packaged_quantity_qualifier","discount","expiry_date","frag_flav_scent","fulfillment_tag","offer_percentage","offer_text","offer_value","product_display_order","seed_seedless","seller_name","state","type_by_colour","type_by_organic","type_by_pesticide","type_by_state_of_product","type_of_packing","vat_pcnt","mrp","ola_selling_price","primary_category_path","secondary_category_path","image_url","product_status"
"VGTNOVS71VE3","vegetable",,,"Tomato","San Marzanos","500","gm","(6 to 10 pcs)",,,,,"Tomato",,,,"1",,,,,,,,,,,,"Fruits & Vegetables>Fresh Vegetables>Potato, Onion & Tomato",,"http://www.rosedalepizza.com/wp-content/uploads/2014/09/SanMarjano_Resized1.jpg.pagespeed.ce.5QZgj5mCIO.jpg","hidden"
"VGT72BEFOKDH","vegetable",,,"Basil","Italian","50","gm","(1-2 bunches)",,,,,"Leafy Vegetables",,,,"0",,,,,,,,,,"12","12","Fruits & Vegetables>Fresh Vegetables>Leafy Vegetables",,"http://bigbasket.com/media/uploads/p/l/10000314_9-fresho-basil-italian.jpg","current"
"CFRLOLJ9JD43","cut_fruit",,,"Papaya",,"500","gm",,,,,,"Cut Fruits",,,,"1",,,,,,,"Diced",,,"18","18","Fruits & Vegetables>Cut Fruits",,"http://bigbasket.com/media/uploads/p/l/40019380_1-fresho-diced-papaya.jpg","current"
"FJC2T3JMX8RJ","fruit",,,"Banana","Yelakki Semi Ripe","1","Kg","(15 to 18 pcs)",,,,,"Banana",,,,"2",,,,,,,,,,"49","49","Fruits & Vegetables>Fresh Fruits>Banana",,"http://bigbasket.com/media/uploads/p/l/10000031_12-fresho-banana-yelakki-semi-ripe-grade-a.jpg","current"
"VGTQLPQMOEJW","vegetable",,,"Tomato","San Marzanos","2","Kg","(16 to 24 pcs)",,,,,"Tomato",,,,"3",,,,,,,,,,,,"Fruits & Vegetables>Fresh Vegetables>Potato, Onion & Tomato",,"http://www.rosedalepizza.com/wp-content/uploads/2014/09/SanMarjano_Resized1.jpg.pagespeed.ce.5QZgj5mCIO.jpg","hidden"
"FJC6BQK82ZZZ","fruit",,,"Orange","Imported","250","gm","(1 to 3 pcs)",,,,,"Orange & Sweet Lime",,,,"2",,,,,,,,,,"38","38","Fruits & Vegetables>Fresh Fruits>Orange & Sweet Lime",,"http://cdn2.bigcommerce.com/server1400/84506/products/189/images/229/000553__19536.1409991185.1280.1280.JPG?c=2","current"
"FJCZJAYG03KK","fruit",,,"Avocado",,"1","Kg","(6 to 8 pcs)",,,,,"Exotic Fruits",,,,"2",,,,,,,,,,"139","139","Fruits & Vegetables>Fresh Fruits>Exotic Fruits",,"http://bigbasket.com/media/uploads/p/l/10000012_14-fresho-avocado.jpg","current"
"FJC6TNYRQONK","fruit",,,"Mango","Himapasand","500","gm","(3 to 5 pcs)",,,,,"Mango",,,,"0",,,,,,,,,,"60","60","Fruits & Vegetables>Fresh Fruits>Mango",,"http://www.freshfruitportal.com/wp-content/uploads/2013/05/mango_47852692.jpg","hidden"
"VGT9SLRZFOEM","vegetable",,,"Green Peas","Peeled","100","gm",,,,,,"Other Vegetables",,,,"1",,,,,,,,,,"14","14","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.chennaibasket.com/image/cache/data/Fruits%20Veg/greenpeas-500x500_0.jpg","current"
"VGTWJWZPDC5H","vegetable",,,"Onion","Medium","1","Kg","(10 to 14 pcs)",,,,,"Onion",,,,"0",,,,,,,,,,"49","49","Fruits & Vegetables>Fresh Vegetables>Potato, Onion & Tomato",,"https://indianitysite.files.wordpress.com/2013/05/onion_1.jpg","current"
"VGTJ23EMGOTC","vegetable",,,"Lemon",,"250","gm","(5 to 8 pcs)",,,,,"Lemon",,,,"1",,,,,,,,,,"23","23","Fruits & Vegetables>Fresh Vegetables>Chilli, Lemon, Garlic & Ginger",,"http://www.fut-science.com/wp-content/uploads/2014/06/Lemon.jpg","current"
"VGT2CZ75UEK2","vegetable",,,"Baby Corn",,"100","gm",,,,,,"Other Vegetables",,,,"0",,,,,,,,,,"15","15","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.lasalad.com/images/Web%20Use/Baby%20Corn.jpg","current"
"CVGD783IQ1JY","cut_vegetable",,,"Bitter Gourd",,"500","gm",,,,,,"Cut Vegetables",,,,"1",,,,,,,"Diced",,,"20","20","Fruits & Vegetables>Cut Vegetables",,"https://ankierenique.files.wordpress.com/2012/06/bittergourd1.jpg","current"
"CVGKYZTYUE8D","cut_vegetable",,,"Raw Banana",,"250","gm",,,,,,"Cut Vegetables",,,,"0",,,,,,,"Diced",,,"9","9","Fruits & Vegetables>Cut Vegetables",,"http://www.dailygarnish.com/wp-content/uploads/2010/09/IMG_0522640x479_thumb.jpg","current"
"OVGNJXUYU2CX","organic_vegetable",,,"Capsicum",,"250","gm","(1 to 3 pcs)",,,,,"Organic Vegetables",,,,"0",,,,"Red","Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"http://www.yededo.com/uploads/capscium-red.jpg","hidden"
"VGT1D56LFP0M","vegetable",,,"Cabbage",,"250","gm",,,,,,"Other Vegetables",,,,"0",,,,,,,,,,"8","8","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://hyderabadbasket.in/956-thickbox_default/cabbage-small-grade-a-1-nos.jpg","current"
"VGTX7J9T5NML","vegetable",,,"Brinjal","Bottle","1","Kg","(3 to 5 pcs)",,,,,"Other Vegetables",,,,"1",,,,"Black",,,,,,"52","52","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://ak1.scstatic.net/1/bigimg-cdn1-cont5.sweetcouch.com/140354714959155112-brinjal-bottle-shaped-kg-vegetable-fruit.jpg","current"
"VGTJ7JZLHRBM","vegetable",,,"Cucumber (kheera)","Kiddo","1","Kg","(8 to 10 pcs)",,,,,"Other Vegetables",,,,"2",,,,,,,,,,"60","60","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.easyhomedelivery.in/beta/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/e/leb_cucumbers_1_1024x1024.jpeg","current"
"VGTP7J4880MZ","vegetable",,,"Onion","Small","1","Kg","(12 to 16 pcs)",,,,,"Onion",,,,"2",,,,,,,,,,"74","74","Fruits & Vegetables>Fresh Vegetables>Potato, Onion & Tomato",,"http://antyweb.pl/wp-content/uploads/2014/12/onion-small.jpg","current"
"VGTXH73DZYFS","vegetable",,,"Ash Gourd",,"1","Kg",,,,,,"Other Vegetables",,,,"2",,,,,,,,,,"30","30","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://bigbasket.com/media/uploads/p/l/40004004_7-fresho-ash-gourd.jpg","current"
"VGT2QA3XAAND","vegetable",,,"Chilly",,"500","gm",,,,,,"Chilli",,,,"2",,,,"Green",,,,,,"33","33","Fruits & Vegetables>Fresh Vegetables>Chilli, Lemon, Garlic & Ginger",,"http://ayefresh.com/wp-content/uploads/2013/09/hot-green-chillies_19-115250.jpg","current"
"VGTWSJ7VCFZY","vegetable",,,"Onion","Medium","5","Kg","(14 to 20 pcs)",,,,,"Onion",,,,"3",,,,,,,,,,"245","245","Fruits & Vegetables>Fresh Vegetables>Potato, Onion & Tomato",,"https://indianitysite.files.wordpress.com/2013/05/onion_1.jpg","current"
"OVG5ZLEMQR9E","organic_vegetable",,,"Capsicum",,"1","Kg","(6 to 8 pcs)",,,,,"Organic Vegetables",,,,"2",,,,"Red","Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"http://www.yededo.com/uploads/capscium-red.jpg","hidden"
"VGTU80X84G2A","vegetable",,,"Bottle Gourd",,"1","Kg",,,,,,"Other Vegetables",,,,"1",,,,,,,,,,"29","29","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.getsab.in/image/data/veg/bottle_gourd_getsab.png","current"
"VGT1AO3SNIF7","vegetable",,,"Bitter Gourd","Mini","250","gm",,,,,,"Other Vegetables",,,,"0",,,,,,,,,,"33","33","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"https://mainmainmasakmasak.files.wordpress.com/2007/12/wallpaper_bittergourd.jpg","current"
"VGTZTHZAICXF","vegetable",,,"Drumstick",,"500","gm",,,,,,"Other Vegetables",,,,"2",,,,,,,,,,"40","40","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://alnooraniexports.com/admin/uploads/1388232481_sargvo.jpg","current"
"VGT2U6ST7H3I","vegetable",,,"Coccinea (kundroo)",,"500","gm",,,,,,"Other Vegetables",,,,"1",,,,,,,,,,"20","20","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://media1.freshoaks.com/1560-4788-large/coccinea-1kg-fruits-vegetables-freshoakscom-.jpg","current"
"OFR0YH2ULQA5","organic_fruit",,,"Banana","Yelakki","250","gm","(4 to 8 pcs)",,,,,"Organic Fruits",,,,"0",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Fruits",,"http://bigbasket.com/media/uploads/p/l/10000028_13-fresho-banana-stem-grade-a.jpg","hidden"
"VGTNS147OEQ4","vegetable",,,"Zucchini",,"1","Kg","(2 to 4 pcs)",,,,,"Exotic Vegetables",,,,"2",,,,"Green",,,,,,"110","110","Fruits & Vegetables>Fresh Vegetables>Exotic Vegetables",,"http://blogdamimis.com.br/wp-content/uploads/2013/10/blog_zucchini.jpg","current"
"FJC5V2RWGMW9","fruit",,,"Grapes","Green","250","gm",,,,,,"Others",,,,"0",,,,,,,,,,"30","30","Fruits & Vegetables>Fresh Fruits>Others",,"http://www.noonrock.com/_mvm/wp-content/uploads/2013/10/green-grapes.jpg","current"
"VGT30UB1BD3G","vegetable",,,"Onion","Medium","500","gm","(6 to 10 pcs)",,,,,"Onion",,,,"1",,,,,,,,,,"25","25","Fruits & Vegetables>Fresh Vegetables>Potato, Onion & Tomato",,"https://indianitysite.files.wordpress.com/2013/05/onion_1.jpg","current"
"FJCUPTPY7ZS4","fruit",,,"Mango","Baganpalli","250","gm","(1 to 2 pcs)",,,,,"Mango",,,,"2",,,,,,,,,,"20","20","Fruits & Vegetables>Fresh Fruits>Mango",,"http://bigbasket.com/media/uploads/p/l/10000298_6-fresho-mango-banganapalli.jpg","hidden"
"FJCIKH87BU2A","fruit",,,"Jackfruit","Unripened","2","Kg",,,,,,"Others",,,,"2",,,,,,,,,,"140","140","Fruits & Vegetables>Fresh Fruits>Others",,"http://seedenvy.com/wp-content/uploads/2013/08/jack-fruit-wh.jpg","current"
"FJC4M9T73737","fruit",,,"Orange","Nagpur","500","gm","(2 to 5 pcs)",,,,,"Orange & Sweet Lime",,,,"0",,,,,,,,,,"55","55","Fruits & Vegetables>Fresh Fruits>Orange & Sweet Lime",,"http://greenovegan.com/sites/default/files/styles/product_medium/public/3_6.jpg?itok=KkPUain3","current"
"OVG9DPCQYT8Q","organic_vegetable",,,"Onion",,"5","Kg",,,,,,"Organic Vegetables",,,,"3",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSfyADu5JqHVZR61hXybjSADPaV8Qe29HW5dUjw9h2so6SMNW5W","hidden"
"FJCLOH8B8F7D","fruit",,,"Banana",,"500","gm","(2 to 4 pcs)",,,,,"Banana",,,,"0",,,,"Red",,,,,,"35","35","Fruits & Vegetables>Fresh Fruits>Banana",,"http://bigbasket.com/media/uploads/p/l/10000582_6-fresho-banana-red.jpg","current"
"VGT7AC4I4CKU","vegetable",,,"Radish",,"500","gm","(3 to 5 pcs)",,,,,"Root Vegetables",,,,"1",,,,"Red",,,,,,"40","40","Fruits & Vegetables>Fresh Vegetables>Root Vegetables",,"http://producemadesimple.ca/wp-content/uploads/2013/07/radish.jpg","current"
"VGTW0DSTSB7Y","vegetable",,,"Cabbage","Baby","250","gm",,,,,,"Other Vegetables",,,,"0",,,,"Red",,,,,,"17","17","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.eating42.com/wp-content/uploads/2013/03/red-cabbage.jpg","current"
"OFRIQKF42FMW","organic_fruit",,,"Grapes",,"500","gm",,,,,,"Organic Fruits",,,,"2",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Fruits",,"http://cdn3.volusion.com/kceqm.mleru/v/vspfiles/photos/416-2.jpg?1395758880","hidden"
"VGTU98OYTP92","vegetable",,,"Baby Corn","Peeled","500","gm","(2-3 packs)",,,,,"Other Vegetables",,,,"1",,,,,,,,,,"65","65","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.buygreenz.com/content/images/thumbs/0000026_baby_corn_peeled_pkt_200gms_300.jpeg","current"
"OVGNBY5PTQPB","organic_vegetable",,,"Basil",,"250","gm","(4-5 bunches)",,,,,"Organic Vegetables",,,,"2",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"http://stockarch.com/files/13/08/fresh_basil.jpg","hidden"
"VGTGYHBOYF53","vegetable",,,"Tomato","Heirloom","250","gm","(2 to 6 pcs)",,,,,"Tomato",,,,"2",,,,,,,,,,,,"Fruits & Vegetables>Fresh Vegetables>Potato, Onion & Tomato",,"http://www.healthcastle.com/sites/default/files/imagecache/article-lead-image-570x200/heirloom_tomatoes_570.jpg","hidden"
"VGTA7X0CJDUY","vegetable",,,"Betel Leaf",,"1","pc",,,,,,"Leafy Vegetables",,,,"0",,,,,,,,,,"1","1","Fruits & Vegetables>Fresh Vegetables>Leafy Vegetables",,"http://bigbasket.com/media/uploads/p/l/20001348_6-fresho-betel-leaf.jpg","current"
"CVGX4XFB1L27","cut_vegetable",,,"Carrot (gajar)",,"250","gm",,,,,,"Cut Vegetables",,,,"0",,,,,,,"Diced",,,"11","11","Fruits & Vegetables>Cut Vegetables",,"http://saladexpress.ca/images/products/MG_7290.jpg","current"
"VGTJ9TTR2VRN","vegetable",,,"Amaranthus",,"1","Kg","(3-4 bunches)",,,,,"Leafy Vegetables",,,,"3",,,,"Green",,,,,,"50","50","Fruits & Vegetables>Fresh Vegetables>Leafy Vegetables",,"http://bundaflori.com/produk/Amaranthus%20green.jpg","current"
"FJCBDG1FPXK8","fruit",,,"Banana","Robusta Semi Ripe","1.5","Kg","(8 to 11 pcs)",,,,,"Banana",,,,"2",,,,,,,,,,"54","54","Fruits & Vegetables>Fresh Fruits>Banana",,"http://bigbasket.com/media/uploads/p/l/10000027_16-fresho-banana-robusta-semi-ripe-grade-a-super.jpg","current"
"OVG9TDJOB47C","organic_vegetable",,,"Celery",,"100","gm",,,,,,"Organic Vegetables",,,,"0",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"http://img.webmd.com/dtmcms/live/webmd/consumer_assets/site_images/articles/health_tools/organic_produce_slideshow/istock_photo_of_celery.jpg","hidden"
"FJCVM0ADM6TG","fruit",,,"Orange","Indian","1","Kg","(4 to 6 pcs)",,,,,"Orange & Sweet Lime",,,,"1",,,,,,,,,,"75","75","Fruits & Vegetables>Fresh Fruits>Orange & Sweet Lime",,"http://bigbasket.com/media/uploads/p/l/10000266-2_23-fresho-orange-nagpur.jpg","current"
"VGT0LIJ9CB7S","vegetable",,,"Capsicum","Hybrid","500","gm","(3 to 5 pcs)",,,,,"Other Vegetables",,,,"1",,,,"Green",,,,,,"33","33","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://bigbasket.com/media/uploads/p/l/10000067_15-fresho-capsicum-hybrid-green-grade-a.jpg","current"
"OVGG0YSGZG9F","organic_vegetable",,,"Chilly",,"250","gm",,,,,,"Organic Vegetables",,,,"1",,,,"Green","Organic",,,,,"15","15","Fruits & Vegetables>Organic Vegetables",,"http://2.wlimg.com/product_images/bc-full/dir_82/2455468/green-chilli-935701.jpg","current"
"OVGAVQVYWSVC","organic_vegetable",,,"Leeks",,"500","gm",,,,,,"Organic Vegetables",,,,"2",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"http://www.organicearthmarket.com/images/products/17275.jpg","hidden"
"FJCYD1W25ZSG","fruit",,,"Water Melon","Regular","4","Kg",,,,,,"Melon",,,,"2",,,,,,,,,,"120","120","Fruits & Vegetables>Fresh Fruits>Melon",,"http://aaloo.in/images/Watermelon%20regular_resized.jpg","current"
"OFRH50IQQC49","organic_fruit",,,"Avocado",,"250","gm","(2 to 4 pcs)",,,,,"Organic Fruits",,,,"0",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Fruits",,"http://www.freshplaza.com/2012/0621/purity2.jpg","hidden"
"OVGMEB943ANL","organic_vegetable",,,"Lettuce",,"250","gm",,,,,,"Organic Vegetables",,,,"1",,,,"Red","Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"http://www.nutritionhealthconnection.com/images/Leafy-Greens/Red-Leaf-Lettuce-Main.jpg","hidden"
"VGT7Z55FR0Y2","vegetable",,,"Pumpkin (kaddu)",,"250","gm",,,,,,"Other Vegetables",,,,"1",,,,"Red",,,,,,"9","9","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.organicgarden.co.in/images/uploads/products/9e55e943-6fdc-456e-ba58-031b11adb5111.png","current"
"OVGVX3DYJ0NF","organic_vegetable",,,"Beans","Broad","250","gm",,,,,,"Organic Vegetables",,,,"0",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"http://www.moffatcan.org/shop/wp-content/uploads/2014/06/broad-beans.jpg","hidden"
"VGTHRIY07W3N","vegetable",,,"Cucumber (kheera)","Colour","1","Kg","(8 to 10 pcs)",,,,,"Other Vegetables",,,,"2",,,,,,,,,,"50","50","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://lipstickpowdernpaint.com/wp-content/uploads/cucumbers.jpg","current"
"VGT5ULSFIKRV","vegetable",,,"Amaranthus",,"250","gm","(1-2 bunches)",,,,,"Leafy Vegetables",,,,"1",,,,"Green",,,,,,"12.5","12.5","Fruits & Vegetables>Fresh Vegetables>Leafy Vegetables",,"http://bundaflori.com/produk/Amaranthus%20green.jpg","current"
"CFRB1VE8ATDP","cut_fruit",,,"Sugarcane",,"500","gm",,,,,,"Cut Fruits",,,,"1",,,,,,,"Diced",,,"50","50","Fruits & Vegetables>Cut Fruits",,"http://pikachakula.com/wp-content/uploads/2013/05/stack-of-sugar-cane-575x262.jpg","current"
"VGT4DGP1Y2Z5","vegetable",,,"Pumpkin (kaddu)",,"1","Kg",,,,,,"Other Vegetables",,,,"2",,,,"White",,,,,,"36","36","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.justicedistribution.com/images/items/pkw6.jpg","current"
"OFRXQRD1FJWZ","organic_fruit",,,"Banana","Robusta","1.5","Kg","(8 to 11 pcs)",,,,,"Organic Fruits",,,,"2",,,,,"Organic",,,,,"45","45","Fruits & Vegetables>Organic Fruits",,"http://bigbasket.com/media/uploads/p/l/40020584_2-adi-naturals-organic-banana-robsuta.jpg","current"
"FJCCZDWY9RIP","fruit",,,"Mango","Badami","500","gm","(3 to 5 pcs)",,,,,"Mango",,,,"0",,,,,,,,,,"35","35","Fruits & Vegetables>Fresh Fruits>Mango",,"http://static2.localbanya.com/small/4500badam.jpg","hidden"
"VGT8BCFFWKUO","vegetable",,,"Potato",,"500","gm",,,,,,"Potato",,,,"1",,,,,,,,,,"10","10","Fruits & Vegetables>Fresh Vegetables>Potato, Onion & Tomato",,"http://www.exeterengineering.com/wp-content/uploads/2014/07/potatoes.jpg","current"
"OVGNMMRXB0IP","organic_vegetable",,,"Tomato","Hybrid","2","Kg","(16 to 24 pcs)",,,,,"Organic Vegetables",,,,"3",,,,,"Organic",,,,,"24","24","Fruits & Vegetables>Organic Vegetables",,"http://bigbasket.com/media/uploads/p/l/10000201_9-fresho-tomato-hybrid-grade-a.jpg","current"
"VGTZL4P03IS0","vegetable",,,"Brinjal","Bottle","1.5","Kg","(5 to 7 pcs)",,,,,"Other Vegetables",,,,"2",,,,,,,,,,"75","75","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://freshopper.com/image/cache//brinjal-bottle-shape-700x700.jpg","current"
"VGTOMRVKPKYZ","vegetable",,,"Basale Leaf",,"1","Kg",,,,,,"Leafy Vegetables",,,,"3",,,,,,,,,,"60","60","Fruits & Vegetables>Fresh Vegetables>Leafy Vegetables",,"http://bigbasket.com/media/uploads/p/l/20000755_7-fresho-basale-leaf.jpg","hidden"
"VGTKR81SN6WU","vegetable",,,"Lady Finger (bhendi)",,"500","gm",,,,,,"Other Vegetables",,,,"1",,,,,,,,,,"24","24","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.organicgarden.co.in/images/uploads/products/05082533-3eed-4125-a216-988e856a9cd81.png","current"
"FJCB13JDB0ZA","fruit",,,"Mango","Alphonso","1","Kg","(5 to 8 pcs)",,,,,"Mango",,,,"1",,,,,,,,,,"165","165","Fruits & Vegetables>Fresh Fruits>Mango",,"http://www.organicgarden.co.in/images/uploads/products/c0638ff3-5a70-4b49-a83f-204930e17c371.jpg","hidden"
"VGTB106XYHPD","vegetable",,,"Cucumber (kheera)","English","500","gm","(4 to 7 pcs)",,,,,"Other Vegetables",,,,"1",,,,,,,,,,"39","39","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://sunselectproduce.com/wp-content/uploads/longenglish-product2.jpg","current"
"FJCZ3RCOR1IL","fruit",,,"Apple","Wood","1","Kg","(6 to 8 pcs)",,,,,"Apple",,,,"0",,,,,,,,,,"150","150","Fruits & Vegetables>Fresh Fruits>Apple",,"https://www.organicfacts.net/wp-content/uploads/2013/07/woodapple.jpg","current"
"VGTNSD57EVM4","vegetable",,,"Brinjal","Bottle","1","Kg","(3 to 5 pcs)",,,,,"Other Vegetables",,,,"1",,,,,,,,,,"50","50","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://freshopper.com/image/cache//brinjal-bottle-shape-700x700.jpg","current"
"VGTK85L5CP3P","vegetable",,,"Cucumber (kheera)","Hybrid","250","gm","(2 to 5 pcs)",,,,,"Other Vegetables",,,,"0",,,,,,,,,,"5","5","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://www.indamseeds.com/sites/default/files/Picture26.jpg?1367044487","current"
"CVGLFM8MJZLV","cut_vegetable",,,"Carrot (gajar)",,"500","gm",,,,,,"Cut Vegetables",,,,"1",,,,,,,"Sliced",,,,,"Fruits & Vegetables>Cut Vegetables",,"http://www.eztrolley.com/product_image/sliced_carrot.jpg","hidden"
"VGTHY1WZWDCW","vegetable",,,"Onion","Sambar - Peeled","250","gm",,,,,,"Onion",,,,"0",,,,,,,,,,"32","32","Fruits & Vegetables>Fresh Vegetables>Potato, Onion & Tomato",,"http://freshopper.com/image/cache//peeled-onions-700x700.jpg","current"
"CVGPZ8C4YUOV","cut_vegetable",,,"Cucumber (kheera)",,"250","gm",,,,,,"Cut Vegetables",,,,"0",,,,,,,"Sliced",,,"10","10","Fruits & Vegetables>Cut Vegetables",,"http://www.foodsafetynews.com/files/2013/05/SlicedCucumberMain1.jpg","current"
"OFRFQYV331KH","organic_fruit",,,"Banana","Yelakki","500","gm","(8 to 14 pcs)",,,,,"Organic Fruits",,,,"1",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Fruits",,"http://bigbasket.com/media/uploads/p/l/10000028_13-fresho-banana-stem-grade-a.jpg","hidden"
"FJCCZQO9X656","fruit",,,"Mango","Baganpalli","500","gm","(3 to 5 pcs)",,,,,"Mango",,,,"0",,,,,,,,,,"40","40","Fruits & Vegetables>Fresh Fruits>Mango",,"http://bigbasket.com/media/uploads/p/l/10000298_6-fresho-mango-banganapalli.jpg","hidden"
"VGTVXLIZ97II","vegetable",,,"Amaranthus",,"100","gm",,,,,,"Leafy Vegetables",,,,"0",,,,"Red",,,,,,"28","28","Fruits & Vegetables>Fresh Vegetables>Leafy Vegetables",,"http://www.nabatdelivery.com/wp-content/uploads/2014/05/amaranthus-red-harive-local.jpg","current"
"VGTLV92M9HEH","vegetable",,,"Basil","Italian","250","gm","(4-5 bunches)",,,,,"Leafy Vegetables",,,,"2",,,,,,,,,,"60","60","Fruits & Vegetables>Fresh Vegetables>Leafy Vegetables",,"http://bigbasket.com/media/uploads/p/l/10000314_9-fresho-basil-italian.jpg","current"
"FJCU1KUTF2FF","fruit",,,"Avocado",,"250","gm","(2 to 4 pcs)",,,,,"Exotic Fruits",,,,"0",,,,,,,,,,"35","35","Fruits & Vegetables>Fresh Fruits>Exotic Fruits",,"http://bigbasket.com/media/uploads/p/l/10000012_14-fresho-avocado.jpg","current"
"CFRPR0U81IHH","cut_fruit",,,"Coconut",,"250","gm",,,,,,"Cut Fruits",,,,"1",,,,,,,"Grated",,,"13","13","Fruits & Vegetables>Cut Fruits",,"https://nuts.com/images/auto/801x534/assets/26c1238e947cc90e.jpg","current"
"VGTKV1H7UQLL","vegetable",,,"Lettuce","Iceberg","500","gm",,,,,,"Exotic Vegetables",,,,"2",,,,,,,,,,"30","30","Fruits & Vegetables>Fresh Vegetables>Exotic Vegetables",,"http://cupcakepolice.com/wp-content/uploads/2015/03/Iceberglettuce.jpg","current"
"FJCJOD5TMOYY","fruit",,,"Orange","Indian","250","gm","(1 to 3 pcs)",,,,,"Orange & Sweet Lime",,,,"2",,,,,,,,,,"19","19","Fruits & Vegetables>Fresh Fruits>Orange & Sweet Lime",,"http://bigbasket.com/media/uploads/p/l/10000266-2_23-fresho-orange-nagpur.jpg","current"
"VGTX35AG4YK6","vegetable",,,"Capsicum",,"1","Kg","(6 to 8 pcs)",,,,,"Other Vegetables",,,,"2",,,,"Green",,,,,,"30","30","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://3.imimg.com/data3/FR/OU/MY-7084652/green-capsicum-500x500.jpg","current"
"FJC08BVUSP7J","fruit",,,"Banana",,"1","Kg","(5 to 7 pcs)",,,,,"Banana",,,,"1",,,,"Red",,,,,,"70","70","Fruits & Vegetables>Fresh Fruits>Banana",,"http://bigbasket.com/media/uploads/p/l/10000582_6-fresho-banana-red.jpg","current"
"VGTEX0TZ61KL","vegetable",,,"Knol Khol",,"500","gm","(3 to 5 pcs)",,,,,"Other Vegetables",,,,"1",,,,,,,,,,"20","20","Fruits & Vegetables>Fresh Vegetables>Other Vegetables",,"http://organicworldretail.com/organicworldretail.com/media/catalog/product/cache/4/image/38bb525d230ec13f8429f052e861ad9e/k/n/knol_khol.jpg","current"
"OVGDZ4MIAXW2","organic_vegetable",,,"Potato","Ooty","250","gm",,,,,,"Organic Vegetables",,,,"2",,,,,"Organic",,,,,"0","0","Fruits & Vegetables>Organic Vegetables",,"http://3.imimg.com/data3/XC/VO/MY-11229974/indian-potatoes-250x250.jpg","hidden"
"CVGK70ENXAZT","cut_vegetable",,,"Chilly",,"200","gm",,,,,,"Cut Vegetables",,,,"1",,,,"Green",,,"Chopped",,,"12","12","Fruits & Vegetables>Cut Vegetables",,"http://www.tarladalal.com/glossary/ing/Green_Chillies_DSC0056.jpg","current"
